,Date,Rainfall_Simignano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4
4077,01/03/2011,1.0,1.2,0.0,0.4,0.0,0.0,0.0,-5.9,0.0,0.0,4.7,8.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
4078,02/03/2011,3.2,4.0,0.0,2.4,0.0,0.0,0.0,-5.9,0.0,0.0,3.2,5.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
4079,03/03/2011,2.4,0.8,0.0,11.6,0.0,0.0,0.0,-5.9,0.0,0.0,2.4,7.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
4080,04/03/2011,16.8,18.6,0.0,4.6,0.0,0.0,0.0,-5.9,0.0,0.0,5.8,5.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
4081,05/03/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9,0.0,0.0,6.3,7.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
4082,06/03/2011,5.0,5.4,0.0,4.6,0.0,0.0,0.0,-5.9,0.0,0.0,7.95,9.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
4083,07/03/2011,0.2,0.0,0.0,0.2,0.0,0.0,0.0,-5.9,0.0,0.0,3.55,4.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
4084,08/03/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9,0.0,0.0,2.95,3.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
4085,09/03/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9,0.0,0.0,3.55,3.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
4086,10/03/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9,0.0,0.0,4.9,4.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
4087,11/03/2011,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-5.9,0.0,0.0,6.75,5.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
4088,12/03/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9,0.0,0.0,7.1,6.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
4089,13/03/2011,1.4,3.2,0.0,1.4,0.0,0.0,0.0,-5.9,0.0,0.0,7.95,9.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
4090,14/03/2011,25.8,30.2,0.0,28.6,0.0,0.0,0.0,-5.9,0.0,0.0,11.85,14.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
4091,15/03/2011,6.8,6.6,0.0,5.2,0.0,0.0,0.0,-5.8,0.0,0.0,12.4,14.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
4092,16/03/2011,23.0,34.0,0.0,24.0,0.0,0.0,0.0,-5.8,0.0,0.0,9.65,11.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
4093,17/03/2011,5.0,2.6,0.0,3.6,0.0,0.0,0.0,-5.7,0.0,0.0,8.1,11.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
4094,18/03/2011,3.4,7.6,0.0,4.4,0.0,0.0,0.0,-5.8,0.0,0.0,10.9,11.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
4095,19/03/2011,0.2,0.2,0.0,0.2,0.0,0.0,0.0,-7.0792289300657725,0.0,0.0,11.1,10.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
4096,20/03/2011,0.8,2.0,0.0,0.2,0.0,0.0,0.0,-5.8,0.0,0.0,7.7,7.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
4097,21/03/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,6.2,5.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
4098,22/03/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8,0.0,0.0,8.45,7.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
4099,23/03/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,0.0,10.65,10.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
4100,24/03/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8,0.0,0.0,13.35,11.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
4101,25/03/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,12.25,10.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
4102,26/03/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,11.0,11.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
4103,27/03/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,9.35,9.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
4104,28/03/2011,13.2,16.0,0.0,8.0,0.0,0.0,0.0,-5.7,0.0,0.0,11.2,12.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
4105,29/03/2011,3.6,3.6,0.0,5.0,0.0,0.0,0.0,-5.7,0.0,0.0,11.65,13.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
4106,30/03/2011,3.0,0.8,0.0,0.6,0.0,0.0,0.0,-5.7,0.0,0.0,11.75,12.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
4107,31/03/2011,0.0,0.0,0.0,0.8,0.0,0.0,0.0,-5.7,0.0,0.0,12.85,13.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
4108,01/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,15.65,14.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
4109,02/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,16.75,15.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
4110,03/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,14.6,14.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
4111,04/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,15.0,14.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
4112,05/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,13.85,13.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
4113,06/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,15.1,13.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
4114,07/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,19.3,17.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
4115,08/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,17.45,15.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
4116,09/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,18.65,17.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
4117,10/04/2011,0.2,0.2,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,16.65,18.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
4118,11/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,17.9,15.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
4119,12/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,16.4,15.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
4120,13/04/2011,7.8,4.4,0.0,9.0,0.0,0.0,0.0,-5.7,0.0,0.0,9.7,10.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
4121,14/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,9.15,9.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
4122,15/04/2011,5.8,3.0,0.0,6.4,0.0,0.0,0.0,-5.7,0.0,0.0,8.2,11.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
4123,16/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,9.9,9.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
4124,17/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,10.85,11.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
4125,18/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,12.2,11.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
4126,19/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,13.7,11.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
4127,20/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,13.85,13.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
4128,21/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,14.0,14.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
4129,22/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,0.0,13.15,13.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
4130,23/04/2011,1.4,2.0,0.0,0.6,0.0,0.0,0.0,-5.6,0.0,0.0,12.05,15.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
4131,24/04/2011,1.2,2.0,0.0,2.0,0.0,0.0,0.0,-5.6,0.0,0.0,13.65,15.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
4132,25/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,15.3,15.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
4133,26/04/2011,1.6,12.2,0.0,2.0,0.0,0.0,0.0,-5.6,0.0,0.0,14.75,14.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
4134,27/04/2011,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,13.2,14.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
4135,28/04/2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.6,0.0,0.0,12.5,11.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
4136,29/04/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,12.7,12.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
4137,30/04/2011,3.2,3.4,0.0,2.0,0.0,0.0,0.0,-5.6,0.0,0.0,13.5,15.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
4138,01/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,15.35,16.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
4139,02/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,14.0,14.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
4140,03/05/2011,1.4,0.4,0.0,0.2,0.0,0.0,0.0,-5.6,0.0,0.0,15.6,16.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
4141,04/05/2011,0.0,0.2,0.0,6.6,0.0,0.0,0.0,-5.6,0.0,0.0,13.6,14.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
4142,05/05/2011,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,13.9,13.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
4143,06/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,14.75,13.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
4144,07/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,15.7,14.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
4145,08/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,15.4,15.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
4146,09/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,13.7,15.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
4147,10/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,16.05,16.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
4148,11/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,16.5,15.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
4149,12/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,17.95,17.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
4150,13/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,17.9,18.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
4151,14/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,17.6,16.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
4152,15/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,11.85,13.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
4153,16/05/2011,4.4,3.6,0.0,6.2,0.0,0.0,0.0,-5.6,0.0,0.0,12.75,13.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
4154,17/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6,0.0,0.0,14.35,14.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
4155,18/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1,0.0,0.0,16.55,15.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
4156,19/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,0.0,0.0,18.0,16.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
4157,20/05/2011,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-6.7,0.0,0.0,17.9,18.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
4158,21/05/2011,0.0,2.8,0.0,21.4,0.0,0.0,0.0,-6.7,0.0,0.0,19.0,18.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
4159,22/05/2011,0.2,0.6,0.0,0.0,0.0,0.0,0.0,-6.7,0.0,0.0,19.85,18.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
4160,23/05/2011,5.4,0.4,0.0,1.0,0.0,0.0,0.0,-6.7,0.0,0.0,20.15,19.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
4161,24/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,0.0,0.0,21.9,20.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
4162,25/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,0.0,0.0,22.6,20.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
4163,26/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,0.0,0.0,22.45,21.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
4164,27/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,0.0,0.0,20.25,20.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
4165,28/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,0.0,0.0,18.9,19.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
4166,29/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,0.0,0.0,18.35,17.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
4167,30/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,0.0,0.0,19.95,17.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
4168,31/05/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,0.0,0.0,18.2,18.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
4169,01/06/2011,0.2,0.6,0.0,0.4,0.0,0.0,0.0,-6.8,0.0,0.0,18.4,20.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
4170,02/06/2011,0.2,0.0,0.0,0.4,0.0,0.0,0.0,-6.8,0.0,0.0,18.25,19.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
4171,03/06/2011,0.0,1.4,0.0,0.0,0.0,0.0,0.0,-6.7,0.0,0.0,20.35,20.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
4172,04/06/2011,28.8,25.0,0.0,22.6,0.0,0.0,0.0,-6.7,0.0,0.0,19.6,20.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
4173,05/06/2011,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,0.0,0.0,19.65,19.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
4174,06/06/2011,24.4,25.4,0.0,14.2,0.0,0.0,0.0,-6.7,0.0,0.0,18.45,20.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
4175,07/06/2011,3.4,3.2,0.0,2.2,0.0,0.0,0.0,-6.7,0.0,0.0,18.45,20.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
4176,08/06/2011,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-6.7,0.0,0.0,17.65,19.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
4177,09/06/2011,1.4,2.4,0.0,1.2,0.0,0.0,0.0,-6.7,0.0,0.0,17.6,18.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
4178,10/06/2011,0.0,0.6,0.0,0.0,0.0,0.0,0.0,-6.7,0.0,0.0,16.3,16.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
4179,11/06/2011,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-6.7,0.0,0.0,17.75,18.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
4180,12/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,0.0,0.0,17.5,18.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
4181,13/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,0.0,0.0,18.15,18.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
4182,14/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,0.0,0.0,18.5,19.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
4183,15/06/2011,2.2,0.6,0.0,6.8,0.0,0.0,0.0,-6.7,0.0,0.0,20.1,20.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
4184,16/06/2011,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-6.7,0.0,0.0,21.65,20.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
4185,17/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,0.0,0.0,19.75,20.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
4186,18/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,0.0,0.0,21.05,22.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
4187,19/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,0.0,0.0,17.65,18.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
4188,20/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,0.0,0.0,19.8,20.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
4189,21/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,0.0,0.0,21.0,21.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
4190,22/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,0.0,0.0,21.3,21.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
4191,23/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,0.0,0.0,21.6,21.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
4192,24/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,21.35,21.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
4193,25/06/2011,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,21.15,20.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
4194,26/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,23.65,21.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
4195,27/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,23.2,22.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
4196,28/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8,0.0,0.0,23.5,22.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
4197,29/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,23.7,23.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
4198,30/06/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,22.9,23.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
4199,01/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,22.5,23.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
4200,02/07/2011,36.2,0.0,0.0,53.4,0.0,0.0,0.0,-6.9,0.0,0.0,18.15,19.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
4201,03/07/2011,0.2,4.0,0.0,0.4,0.0,0.0,0.0,-6.8,0.0,0.0,19.95,19.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
4202,04/07/2011,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-6.8,0.0,0.0,20.45,20.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
4203,05/07/2011,1.4,0.6,0.0,7.6,0.0,0.0,0.0,-6.8,0.0,0.0,20.9,22.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
4204,06/07/2011,4.6,0.0,0.0,8.2,0.0,0.0,0.0,-6.8,0.0,0.0,22.25,22.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
4205,07/07/2011,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,22.75,22.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
4206,08/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,23.0,22.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
4207,09/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,24.0,23.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
4208,10/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,24.45,24.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
4209,11/07/2011,0.2,0.4,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,24.25,25.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
4210,12/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,26.1,26.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
4211,13/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,27.35,26.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
4212,14/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,23.75,25.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
4213,15/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,21.75,22.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
4214,16/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,20.4,20.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
4215,17/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,21.4,21.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
4216,18/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,20.4,20.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
4217,19/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,19.35,19.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
4218,20/07/2011,10.2,5.6,0.0,4.8,0.0,0.0,0.0,-7.0,0.0,0.0,18.5,19.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
4219,21/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,18.75,19.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
4220,22/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,20.2,20.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
4221,23/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,20.6,20.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
4222,24/07/2011,0.0,0.6,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,17.05,17.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
4223,25/07/2011,0.6,7.4,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,17.75,17.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
4224,26/07/2011,3.0,0.4,0.0,2.0,0.0,0.0,0.0,-7.0,0.0,0.0,17.7,18.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
4225,27/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,16.3,16.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
4226,28/07/2011,15.6,18.0,0.0,18.2,0.0,0.0,0.0,-6.9,0.0,0.0,18.65,20.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
4227,29/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,19.75,20.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
4228,30/07/2011,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,19.85,20.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
4229,31/07/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,20.35,20.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
4230,01/08/2011,0.0,2.4,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,21.15,21.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
4231,02/08/2011,0.0,14.4,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,22.25,22.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
4232,03/08/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,22.25,22.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
4233,04/08/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,22.75,23.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
4234,05/08/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,23.2,24.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
4235,06/08/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,23.6,23.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
4236,07/08/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,23.0,23.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
