Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
0.0,0.0,0.0,0.0,0.0,-37.29,-51.08,-297.62,21.25,20.15,19.65,-0.353974654,-2.810576037,-5.068454545,-22.55156087
13.2,2.8,8.8,1.8,4.8,-37.29,-51.08,-297.65,18.4,18.05,17.85,-0.353974654,-2.810576037,-5.068454545,-22.55156087
3.8,6.4,3.4,9.6,10.0,-37.3,-51.08,-297.66,12.5,13.85,12.15,-0.353974654,-2.810576037,-5.068454545,-22.55156087
0.8,1.8,0.6,1.8,2.6,-37.3,-51.09,-297.63,15.1,14.65,14.3,-0.353974654,-2.810576037,-5.068454545,-22.55156087
0.0,0.0,0.0,0.2,0.0,-37.31,-51.09,-297.62,16.9,16.8,16.05,-0.336275922,-2.670047235,-4.815031818,-21.42398283
0.0,0.0,0.0,0.0,0.0,-37.31,-51.09,-297.63,22.45,20.1,19.45,-0.353974654,-2.810576037,-5.068454545,-22.55156087
0.0,0.0,0.0,0.0,0.0,-37.31,-51.09,-297.67,24.0,22.15,20.95,-0.353974654,-2.810576037,-5.068454545,-22.55156087
0.0,0.0,0.0,0.0,0.0,-37.31,-51.1,-297.7,24.35,21.55,21.15,-0.353974654,-2.810576037,-5.068454545,-22.55156087
0.0,0.0,0.0,0.0,0.0,-37.32,-51.1,-297.74,24.3,21.4,21.0,-0.353974654,-2.810576037,-5.068454545,-22.55156087
0.0,0.0,0.0,0.0,0.0,-37.32,-51.1,-297.77,23.25,20.6,20.2,-0.353974654,-2.810576037,-5.068454545,-22.55156087
0.0,0.0,0.0,0.0,0.0,-37.32,-51.1,-297.79,22.85,21.8,20.85,-0.353974654,-2.810576037,-5.068454545,-22.55156087
0.2,0.0,0.0,0.0,0.4,-37.32,-51.1,-297.82,21.35,21.45,19.7,-0.336275922,-2.670047235,-4.815031818,-21.42398283
5.6,2.4,15.6,2.2,3.2,-37.33,-51.1,-297.85,21.65,20.35,19.95,-0.353974654,-2.810576037,-5.068454545,-22.55156087
0.0,0.0,3.0,0.2,0.0,-37.33,-51.11,-297.86,23.8,22.3,21.5,-0.353974654,-2.810576037,-5.068454545,-22.55156087
0.2,15.9,0.4,23.6,27.8,-37.33,-51.11,-297.88,23.15,21.3,19.65,-0.353974654,-2.810576037,-5.068454545,-22.55156087
5.4,16.8,0.2,6.2,4.2,-37.33,-51.11,-297.91,22.3,20.65,19.7,-0.353974654,-2.810576037,-5.068454545,-22.55156087
0.0,0.0,0.2,0.2,0.0,-37.34,-51.11,-297.92,21.5,20.8,20.1,-0.353974654,-2.810576037,-5.068454545,-22.55156087
0.0,0.0,0.0,0.2,0.2,-37.34,-51.11,-297.94,23.2,21.9,21.3,-0.353974654,-2.810576037,-5.068454545,-22.55156087
0.0,0.0,0.0,0.0,0.0,-37.34,-51.11,-297.97,23.7,21.65,20.65,-0.336275922,-2.670047235,-4.815031818,-21.42398283
1.4,0.0,0.2,0.0,0.0,-37.34,-51.12,-298.01,21.05,20.35,18.95,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,6.5,0.2,3.6,4.4,-37.34,-51.12,-298.01,20.65,19.8,19.7,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.34,-51.12,-298.03,22.35,21.0,20.65,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.12,-298.06,23.85,22.3,21.55,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.13,-298.1,20.85,18.9,18.65,-0.354172737,-2.911800208,0.0,-22.18016649
20.8,46.6,11.4,36.0,51.6,-38.114999999999995,-51.13,-298.11,16.1,15.5,15.0,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.2,0.0,0.0,0.6,-38.114999999999995,-51.13,-298.09,17.9,18.6,17.15,-0.3364641,-2.766210198,0.0,-21.07115817
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.14,-298.12,19.55,18.9,18.6,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.14,-298.17,21.95,19.5,19.25,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.37,-51.14,-298.22,19.95,18.85,18.5,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.4,0.0,1.6,1.0,-37.37,-51.14,-298.21,15.1,15.2,14.7,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.38,-51.15,-298.19,15.25,15.3,14.95,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.38,-51.15,-298.2,17.7,16.75,16.85,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.39,-51.15,-298.23,20.95,19.35,18.7,-0.3364641,-2.766210198,0.0,-21.07115817
0.0,0.0,0.0,0.0,0.0,-37.39,-51.16,-298.27,22.2,21.25,19.9,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.39,-51.16,-298.32,21.65,20.55,19.45,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.39,-51.16,-298.38,20.75,18.9,18.2,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.39,-51.16,-298.41,19.5,18.7,17.7,-0.354172737,-2.911800208,0.0,-22.18016649
3.2,1.6,7.4,1.8,1.2,-37.4,-51.16,-298.41,20.05,18.85,18.35,-0.354172737,-2.911800208,0.0,-22.18016649
13.6,0.8,0.2,2.6,0.2,-37.4,-51.17,-298.41,22.6,20.45,19.85,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.4,-51.17,-298.44,22.95,19.75,19.95,-0.3364641,-2.766210198,0.0,-21.07115817
0.0,0.0,0.0,0.0,0.2,-37.41,-51.17,-298.44,17.6,17.9,17.15,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.41,-51.17,-298.45,18.05,17.35,17.85,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.41,-51.18,-298.51,19.35,19.2,19.05,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.42,-51.18,-298.55,20.35,19.6,19.1,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.42,-51.18,-298.57,21.5,19.35,19.35,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.2,0.0,0.0,-37.42,-51.18,-298.58,23.25,20.35,20.15,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.42,-51.19,-298.62,22.0,19.35,19.25,-0.3364641,-2.766210198,0.0,-21.07115817
0.0,0.0,0.0,0.0,0.0,-37.43,-51.19,-298.66,21.7,20.0,19.5,-0.354172737,-2.911800208,0.0,-22.18016649
0.0,0.0,0.0,0.0,0.0,-37.43,-51.19,-298.68,22.65,20.15,19.9,-0.354172737,-2.911800208,0.0,-22.18016649
4.8,10.4,4.6,12.2,7.4,-37.43,-51.19,-298.7,19.85,17.45,17.5,-0.354172737,-2.911800208,0.0,-22.18016649
5.2,0.6,5.0,0.4,5.2,-37.44,-51.19,-298.71,20.25,18.6,18.7,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.0,0.2,0.0,-37.44,-51.2,-298.72,22.2,20.7,19.7,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.0,0.0,0.0,-37.44,-51.2,-298.75,23.15,20.6,20.1,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.0,0.0,0.0,-37.44,-51.2,-298.77,22.6,20.85,19.65,-0.347520556,-2.794414444,0.0,-21.36165778
0.0,0.0,0.0,0.0,0.0,-37.45,-51.2,-298.83,19.25,19.65,18.35,-0.365811111,-2.941488889,0.0,-22.48595556
12.6,8.3,7.8,12.8,12.2,-37.45,-51.2,-298.84,15.75,16.4,15.35,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.2,0.2,1.0,-37.45,-51.21,-298.86,15.0,15.8,14.5,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.0,0.0,0.2,-37.45,-51.21,-298.88,18.15,18.2,17.65,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.0,0.2,0.2,-37.46,-51.21,-298.89,18.8,17.25,17.15,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.0,0.0,0.0,-37.46,-51.21,-298.9,19.7,18.75,18.25,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.2,2.2,0.2,0.4,-37.46,-51.22,-298.9,19.85,18.45,18.0,-0.347520556,-2.794414444,0.0,-21.36165778
0.6,0.0,1.2,0.0,2.0,-37.47,-51.22,-298.9,19.3,19.15,18.5,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.2,0.2,0.0,-37.47,-51.22,-298.93,21.4,18.5,19.1,-0.365811111,-2.941488889,0.0,-22.48595556
6.6,0.0,1.0,0.4,1.0,-37.47,-51.22,-298.95,21.05,17.75,18.35,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.2,25.6,0.2,6.6,-37.47,-51.23,-298.96,18.2,15.25,15.85,-0.365811111,-2.941488889,0.0,-22.48595556
9.4,19.7,21.4,25.4,24.8,-37.47,-51.22,-298.99,16.55,15.5,14.7,-0.365811111,-2.941488889,0.0,-22.48595556
24.8,49.1,42.8,55.8,51.4,-37.46,-51.22,-299.03,16.05,15.45,14.45,-0.365811111,-2.941488889,0.0,-22.48595556
8.6,5.5,15.2,5.6,15.2,-37.47,-51.22,-299.07,13.75,13.6,12.35,-0.347520556,-2.794414444,0.0,-21.36165778
12.2,20.2,8.4,26.2,17.0,-37.47,-51.23,-299.09,13.75,14.2,13.15,-0.365811111,-2.941488889,0.0,-22.48595556
1.2,2.2,1.0,3.2,1.2,-37.48,-51.23,-299.08,17.15,15.2,14.7,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.0,0.2,0.2,-37.48,-51.23,-299.09,16.5,13.95,14.2,-0.365811111,-2.941488889,0.0,-22.48595556
0.4,0.6,0.8,0.6,2.0,-37.49,-51.24,-299.06,14.7,14.05,13.75,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.2,0.2,0.2,-37.5,-51.24,-299.04,15.3,13.95,14.0,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.0,0.2,0.2,-37.5,-51.25,-299.06,15.4,13.5,13.8,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.0,0.2,0.0,-37.5,-51.25,-299.11,14.25,13.05,13.3,-0.347520556,-2.794414444,0.0,-21.36165778
0.0,0.0,0.2,0.2,0.2,-37.51,-51.25,-299.14,14.8,13.45,13.4,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.2,0.2,0.0,-37.51,-51.26,-299.13,14.45,13.2,13.4,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.0,0.0,0.0,-37.52,-51.26,-299.11,14.25,13.15,13.55,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.2,0.2,0.0,-37.52,-51.26,-299.13,17.05,14.0,14.1,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.2,0.4,0.4,-37.52,-51.26,-299.19,15.55,13.4,13.85,-0.365811111,-2.941488889,0.0,-22.48595556
0.0,0.0,0.2,0.0,0.0,-37.52,-51.26,-299.25,15.1,15.3,13.6,-0.352290323,-2.765924731,0.0,-21.76524454
24.8,24.9,27.2,25.6,27.6,-38.114999999999995,-51.27,-299.29,15.8,15.25,15.8,-0.334675806,-2.627628495,0.0,-20.67698231
0.0,0.0,0.2,0.0,0.2,-38.114999999999995,-51.27,-299.27,16.55,14.05,13.95,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,0.2,0.2,0.0,-37.53,-51.27,-299.29,13.6,12.1,13.15,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,0.2,0.0,0.2,-37.53,-51.27,-299.33,12.7,12.3,11.3,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,5.6,0.0,4.6,3.4,-37.53,-51.27,-299.39,9.95,11.05,9.45,-0.352290323,-2.765924731,0.0,-21.76524454
27.6,24.8,26.4,31.6,40.6,-37.53,-51.27,-299.42,9.5,9.7,9.3,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.4,0.2,0.6,0.8,-37.54,-51.28,-299.39,12.05,11.45,10.0,-0.352290323,-2.765924731,0.0,-21.76524454
11.6,9.1,6.6,10.6,8.0,-37.54,-51.28,-299.4,11.35,10.4,9.55,-0.334675806,-2.627628495,0.0,-20.67698231
0.0,0.0,0.2,0.4,0.2,-37.54,-51.28,-299.45,8.45,7.95,7.7,-0.352290323,-2.765924731,0.0,-21.76524454
0.6,0.6,0.2,1.0,0.6,-37.54,-51.28,-299.51,5.95,5.4,5.45,-0.352290323,-2.765924731,0.0,-21.76524454
4.4,5.2,5.8,5.6,7.6,-37.55,-51.29,-299.49,7.3,6.95,6.45,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,0.0,0.0,0.0,-37.55,-51.29,-299.48,9.2,8.8,7.5,-0.352290323,-2.765924731,0.0,-21.76524454
21.0,20.5,15.2,24.4,19.8,-37.55,-51.29,-299.52,16.0,16.5,15.7,-0.352290323,-2.765924731,0.0,-21.76524454
44.6,41.2,37.6,46.6,32.8,-37.55,-51.29,-299.51,14.7,13.45,13.35,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,1.4,0.4,1.6,-37.56,-51.29,-299.47,13.5,12.65,12.9,-0.334675806,-2.627628495,0.0,-20.67698231
0.0,0.0,0.2,0.0,0.0,-37.56,-51.3,-299.48,14.4,12.5,12.1,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,0.0,0.0,0.0,-37.56,-51.3,-299.52,11.6,11.15,10.9,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,0.2,0.4,0.4,-37.57,-51.3,-299.57,13.05,10.7,11.05,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,0.0,0.0,0.2,-37.57,-51.3,-299.65,11.8,12.2,9.85,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,0.0,0.2,0.0,-37.57,-51.31,-299.68,10.25,8.25,8.95,-0.352290323,-2.765924731,0.0,-21.76524454
0.8,0.0,0.0,0.2,0.0,-37.58,-51.31,-299.67,9.3,8.7,9.35,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,0.0,0.0,0.2,-37.58,-51.31,-299.66,13.15,12.25,11.05,-0.334675806,-2.627628495,0.0,-20.67698231
0.0,0.4,0.4,0.8,1.8,-37.59,-51.32,-299.64,16.4,16.2,15.7,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,0.0,0.0,0.0,-37.59,-51.32,-299.64,17.7,16.35,16.5,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,0.4,0.2,0.2,-37.6,-51.32,-299.69,14.7,15.75,14.5,-0.352290323,-2.765924731,0.0,-21.76524454
19.4,18.3,11.8,19.8,25.6,-37.6,-51.33,-299.76,10.0,12.15,9.85,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,0.0,0.0,0.0,-37.6,-51.33,-299.75,8.6,8.3,8.7,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,0.0,0.0,0.0,-37.61,-51.33,-299.77,12.0,11.55,11.5,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,0.0,0.0,0.0,-37.61,-51.33,-299.82,14.25,13.05,13.25,-0.334675806,-2.627628495,0.0,-20.67698231
0.0,0.0,0.0,0.0,0.0,-37.61,-51.34,-299.84,12.9,11.35,11.6,-0.352290323,-2.765924731,0.0,-21.76524454
0.0,0.0,0.0,0.0,0.0,-37.61,-51.34,-299.87,11.75,10.7,10.95,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.0,0.0,0.2,0.0,0.0,-37.62,-51.34,-299.94,11.2,11.55,9.5,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.0,0.0,0.0,0.0,0.2,-37.62,-51.34,-300.0,12.65,11.35,11.5,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.0,0.2,0.2,0.2,0.4,-37.62,-51.34,-299.99,11.3,10.0,10.3,-0.342566667,-2.851788889,-5.162363636,-22.36952222
4.2,16.1,11.8,20.8,14.2,-37.61,-51.34,-300.05,12.75,13.35,12.45,-0.342566667,-2.851788889,-5.162363636,-22.36952222
11.8,46.2,30.6,51.0,45.4,-37.6,-51.33,-300.16,11.3,9.8,10.7,-0.325438333,-2.709199444,-4.904245455,-21.25104611
2.8,14.6,11.6,15.0,11.2,-37.61,-51.34,-300.16,7.95,6.25,6.5,-0.342566667,-2.851788889,-5.162363636,-22.36952222
1.6,8.4,7.0,9.4,9.0,-37.61,-51.33,-300.19,5.45,5.7,4.05,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.0,0.2,0.0,0.4,0.0,-37.61,-51.34,-300.18,5.3,4.0,4.4,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.4,2.4,0.6,3.4,1.2,-37.61,-51.34,-300.15,6.95,6.8,6.5,-0.342566667,-2.851788889,-5.162363636,-22.36952222
9.8,15.0,8.0,16.8,8.0,-37.62,-51.34,-300.17,5.8,6.0,5.3,-0.342566667,-2.851788889,-5.162363636,-22.36952222
18.4,15.9,15.0,13.6,11.6,-37.62,-51.35,-300.17,3.8,3.05,3.25,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.0,0.0,0.0,0.0,0.0,-37.63,-51.35,-300.12,4.85,3.6,3.95,-0.325438333,-2.709199444,-4.904245455,-21.25104611
0.0,0.0,0.0,0.0,0.0,-37.63,-51.36,-300.13,6.05,5.75,5.85,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.0,0.0,0.0,0.0,0.0,-37.64,-51.36,-300.12,4.0,4.2,3.55,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.0,0.2,0.0,0.0,0.0,-37.64,-51.36,-300.15,5.6,4.8,4.75,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.0,0.0,0.0,0.0,0.0,-37.65,-51.36,-300.21,6.95,6.1,5.6,-0.342566667,-2.851788889,-5.162363636,-22.36952222
8.0,33.9,37.8,44.0,39.0,-37.65,-51.53,-300.24,10.95,11.15,10.35,-0.342566667,-2.851788889,-5.162363636,-22.36952222
24.2,21.2,37.2,26.4,40.8,-37.61,-51.34,-300.29,10.45,11.2,10.15,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6.2,34.2,18.0,33.6,39.0,-37.6,-51.33,-300.29,10.65,11.0,10.3,-0.325438333,-2.709199444,-4.904245455,-21.25104611
7.2,12.4,12.8,16.0,16.2,-37.59,-51.33,-300.3,11.3,11.05,10.7,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.2,0.2,0.6,0.4,1.6,-37.6,-51.34,-300.31,11.7,11.35,10.65,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.0,0.2,0.4,0.0,0.2,-37.61,-51.34,-300.31,11.05,11.45,10.45,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.2,0.4,0.4,0.8,2.4,-37.61,-51.35,-300.36,12.0,11.9,11.1,-0.342566667,-2.851788889,-5.162363636,-22.36952222
11.0,12.2,10.6,14.6,18.6,-37.62,-51.35,-300.42,8.65,8.8,7.45,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.0,0.0,0.2,0.2,0.0,-37.63,-51.35,-300.44,8.35,7.65,6.7,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.0,0.0,0.0,0.2,0.0,-37.63,-51.36,-300.48,8.1,6.75,6.45,-0.325438333,-2.709199444,-4.904245455,-21.25104611
0.0,0.0,0.0,0.0,0.0,-37.64,-51.36,-300.52,4.95,6.1,5.0,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.4,0.0,0.0,0.0,0.0,-37.65,-51.37,-300.48,-1.25,0.05,-1.35,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.0,0.0,0.0,0.0,0.0,-37.66,-51.38,-300.42,2.2,1.4,2.4,-0.342566667,-2.851788889,-5.162363636,-22.36952222
0.0,0.2,0.0,0.0,0.0,-37.66,-51.38,-300.49,4.95,4.1,3.25,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.66,-51.38,-300.57,5.9,6.8,4.25,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.67,-51.39,-300.6,7.95,7.25,6.75,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.2,0.8,0.4,1.4,1.0,-37.68,-51.39,-300.59,6.95,5.65,5.05,-0.331106139,-2.536925078,-4.674316337,-20.81831582
0.2,0.0,0.2,0.0,0.0,-37.68,-51.4,-300.57,8.8,6.55,6.45,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.69,-51.4,-300.61,8.35,6.95,6.6,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.69,-51.4,-300.61,6.95,5.85,5.45,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.7,-51.41,-300.61,8.5,6.1,6.7,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.7,-51.41,-300.69,7.65,5.15,6.05,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.71,-51.41,-300.76,6.8,7.7,5.05,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.2,0.0,-37.71,-51.41,-300.85,7.75,6.9,6.0,-0.331106139,-2.536925078,-4.674316337,-20.81831582
0.0,0.0,0.0,0.0,0.0,-37.71,-51.42,-300.91,7.1,6.85,5.8,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.72,-51.42,-300.86,6.55,4.3,4.7,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.2,0.0,0.2,0.4,-37.72,-51.42,-300.9,6.95,6.8,6.45,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.4,0.0,-37.73,-51.43,-300.94,5.85,4.5,4.05,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.2,0.0,-37.73,-51.43,-300.97,3.1,3.55,2.45,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.74,-51.44,-300.96,2.45,2.1,1.5,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.74,-51.44,-301.0,2.45,1.5,1.45,-0.331106139,-2.536925078,-4.674316337,-20.81831582
0.0,0.0,0.2,0.2,0.0,-37.74,-51.44,-301.09,2.5,2.55,0.9,-0.348532778,-2.670447451,-4.920332986,-21.91401665
5.6,7.8,10.4,6.8,10.6,-37.74,-51.44,-301.16,6.7,6.9,4.75,-0.348532778,-2.670447451,-4.920332986,-21.91401665
9.8,10.6,9.2,11.0,12.8,-37.75,-51.44,-301.15,7.9,7.6,6.45,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.2,0.0,-37.75,-51.45,-301.14,6.95,6.7,5.35,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.76,-51.45,-301.17,10.0,7.05,3.95,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,4.433516209476299,0.0,-37.76,-51.45,-301.21,8.4,7.35,11.067905236907738,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,4.433516209476299,0.0,-37.76,-51.45,-301.28,7.9,6.4,11.067905236907738,-0.331106139,-2.536925078,-4.674316337,-20.81831582
0.0,0.0,0.0,4.433516209476299,0.0,-37.77,-51.46,-301.28,10.9,9.55,9.7,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.77,-51.46,-301.32,9.45,8.25,8.8,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.78,-51.46,-301.33,7.1,6.75,5.8,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.78,-51.47,-301.38,2.1,1.85,11.067905236907738,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.79,-51.47,-301.41,0.35,0.5,0.35,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.79,-51.47,-301.46,4.5,2.75,4.15,-0.348532778,-2.670447451,-4.920332986,-21.91401665
0.0,0.0,0.0,0.0,0.0,-37.79,-51.48,-301.53,5.0,2.3,3.1,-0.318907388,-2.546672216,-4.519381232,-20.66835224
0.0,0.4,0.0,1.2,0.4,-37.79,-51.48,-301.59,4.65,5.8,4.6,-0.335691988,-2.680707596,-4.757243402,-21.75616025
4.8,1.8,1.8,3.2,0.2,-37.8,-51.48,-301.67,2.8,2.05,2.4,-0.335691988,-2.680707596,-4.757243402,-21.75616025
1.6,4.2,0.6,3.4,4.6,-37.8,-51.48,-301.72,2.55,0.55,1.4,-0.335691988,-2.680707596,-4.757243402,-21.75616025
0.0,0.0,0.2,0.0,0.0,-37.8,-51.48,-301.79,-0.15,0.15,-0.8,-0.335691988,-2.680707596,-4.757243402,-21.75616025
0.0,0.0,0.0,0.0,0.0,-37.81,-51.49,-301.72,-6.05,-5.95,-6.15,-0.335691988,-2.680707596,-4.757243402,-21.75616025
0.0,0.0,0.0,0.0,0.0,-37.81,-51.49,-301.72,-6.65,-6.3,-6.45,-0.335691988,-2.680707596,-4.757243402,-21.75616025
0.0,0.0,0.0,0.0,0.0,-37.81,-51.49,-301.78,-4.1,-2.2,-5.0,-0.318907388,-2.546672216,-4.519381232,-20.66835224
0.0,0.0,0.0,0.0,0.0,-37.81,-51.49,-301.82,-0.85,-0.95,-0.65,-0.335691988,-2.680707596,-4.757243402,-21.75616025
0.0,0.2,0.0,0.0,0.0,-37.81,-51.49,-301.94,-3.3,-2.05,-3.15,-0.335691988,-2.680707596,-4.757243402,-21.75616025
0.0,0.0,0.0,0.0,0.0,-37.82,-51.5,-301.93,-3.95,-3.95,-3.55,-0.335691988,-2.680707596,-4.757243402,-21.75616025
0.0,0.0,0.0,0.0,0.0,-37.83,-51.5,-301.91,1.55,2.15,0.5,-0.335691988,-2.680707596,-4.757243402,-21.75616025
7.8,17.3,13.2,20.2,9.6,-37.82,-51.5,-302.06,3.45,3.8,3.5,-0.335691988,-2.680707596,-4.757243402,-21.75616025
