,Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
2375,13/09/2012,0.0,-33.84,-33.14,17.3,16.9,-27359.424,1.8
2376,14/09/2012,0.0,-33.79,-33.13,15.7,15.5,-27665.28,1.9
2377,15/09/2012,0.0,-34.01,-33.2,19.6,19.2,-33356.448,2.0
2378,16/09/2012,0.0,-34.02,-33.22,19.5,18.8,-32029.344,2.0
2379,17/09/2012,0.0,-33.75,-33.05,18.1,18.0,-31011.552,1.9
2380,18/09/2012,0.0,-33.75,-33.03,20.6,20.1,-33101.568,1.9
2381,19/09/2012,6.1,-33.77,-33.07,19.4,18.4,-32870.016,1.9
2382,20/09/2012,0.0,-33.84,-33.2,17.6,17.0,-32951.232,1.9
2383,21/09/2012,0.0,-33.97,-33.22,16.5,16.1,-34697.376,1.9
2384,22/09/2012,0.0,-34.01,-33.23,19.3,18.2,-34842.528,1.9
2385,23/09/2012,0.0,-33.96,-33.22,23.0,22.1,-34121.088,1.8
2386,24/09/2012,0.0,-33.98,-33.24,22.3,21.7,-34743.168,1.8
2387,25/09/2012,0.0,-34.06,-33.29,21.5,20.7,-33069.6,1.8
2388,26/09/2012,0.0,-34.1,-33.33,23.1,22.5,-33061.824,1.8
2389,27/09/2012,0.0,-34.14,-33.36,24.1,23.3,-33098.112,1.8
2390,28/09/2012,0.0,-34.17,-33.39,23.3,22.7,-33363.36,1.8
2391,29/09/2012,0.0,-34.16,-33.39,23.2,22.8,-33100.704,1.8
2392,30/09/2012,0.0,-34.15,-33.4,21.0,20.4,-29590.272,2.0
2393,01/10/2012,0.0,-34.11,-33.38,20.1,19.4,-30889.728,2.1
2394,02/10/2012,0.1,-34.18,-33.43,19.3,18.9,-32275.584,2.0
2395,03/10/2012,0.0,-34.2,-33.46,18.1,17.1,-32433.696,1.9
2396,04/10/2012,0.0,-34.19,-33.45,18.4,17.9,-33906.816,1.9
2397,05/10/2012,0.0,-34.24,-33.49,18.6,17.9,-41190.336,1.9
2398,06/10/2012,0.0,-34.29,-33.53,18.5,18.0,-41890.176,1.8
2399,07/10/2012,0.0,-34.28,-33.51,18.6,17.8,-40829.184,1.9
2400,08/10/2012,0.0,-34.24,-33.51,19.8,19.6,-39395.808,1.8
2401,09/10/2012,5.5,-34.31,-33.54,17.5,16.9,-39845.088,1.9
2402,10/10/2012,0.0,-34.3,-33.55,17.7,17.3,-40569.12,1.9
2403,11/10/2012,0.0,-34.3,-33.56,17.7,17.8,-39969.504,1.9
2404,12/10/2012,0.0,-34.3,-33.58,17.6,17.0,-39288.672,1.9
2405,13/10/2012,0.0,-34.35,-33.62,17.1,17.0,-41880.672,2.1
2406,14/10/2012,0.0,-34.33,-33.61,16.8,16.5,-39470.976,2.0
2407,15/10/2012,0.0,-34.29,-33.57,16.7,16.0,-36261.216,2.0
2408,16/10/2012,0.5,-34.14,-33.55,15.3,15.0,-35105.184,2.0
2409,17/10/2012,0.0,-34.32,-33.61,14.4,14.2,-39674.016,2.0
2410,18/10/2012,0.0,-34.32,-33.59,14.0,14.3,-38964.672,2.0
2411,19/10/2012,0.0,-34.32,-33.6,14.3,14.4,-38657.088,2.0
2412,20/10/2012,0.0,-34.33,-33.61,15.9,16.1,-39969.504,1.9
2413,21/10/2012,0.0,-34.37,-33.63,17.2,17.2,-40885.344,1.9
2414,22/10/2012,0.0,-34.33,-33.65,17.6,18.1,-39250.656,1.9
2415,23/10/2012,0.0,-34.43,-33.68,16.4,16.9,-40099.104,1.9
2416,24/10/2012,0.0,-34.45,-33.7,15.4,15.6,-40746.24,1.9
2417,25/10/2012,0.0,-34.44,-33.7,14.7,14.8,-40269.312,1.9
2418,26/10/2012,0.0,-34.39,-33.65,15.2,14.7,-37741.248,1.9
2419,27/10/2012,8.4,-34.42,-33.66,17.0,16.6,-39019.968,2.0
2420,28/10/2012,2.5,-34.44,-33.71,11.8,11.2,-36892.8,2.0
2421,29/10/2012,0.0,-34.42,-33.71,7.4,6.9,-36827.136,2.0
2422,30/10/2012,0.0,-34.39,-33.69,6.2,6.4,-38232.0,2.0
2423,31/10/2012,0.0,-34.4,-33.66,9.3,9.1,-37862.208,2.1
2424,01/11/2012,0.0,-34.4,-33.68,15.0,14.3,-37006.848,2.5
2425,02/11/2012,0.0,-34.43,-33.71,15.3,14.7,-38292.48,2.4
2426,03/11/2012,0.0,-34.47,-33.71,13.9,13.3,-39291.264,2.2
2427,04/11/2012,1.3,-34.39,-33.63,17.0,16.3,-35756.64,2.2
2428,05/11/2012,0.0,-34.32,-33.61,16.8,16.1,-32819.904,2.3
2429,06/11/2012,0.0,-34.35,-33.61,11.4,11.2,-35734.176,2.4
2430,07/11/2012,0.0,-34.46,-33.68,9.9,9.7,-38914.56,2.2
2431,08/11/2012,0.0,-34.41,-33.64,7.4,7.7,-35711.712,2.2
2432,09/11/2012,0.0,-34.44,-33.63,8.3,8.3,-35969.184,2.1
2433,10/11/2012,0.0,-34.44,-33.63,11.9,12.0,-37933.056,2.1
2434,11/11/2012,0.0,-34.42,-33.62,16.0,14.9,-35921.664,2.4
2435,12/11/2012,0.0,-34.43,-33.61,13.6,13.2,-37282.464,3.4
2436,13/11/2012,0.0,-34.47,-33.63,14.5,14.7,-41103.936,3.8
2437,14/11/2012,0.0,-34.47,-33.5,14.0,13.8,-39292.128,3.6
2438,15/11/2012,0.0,-34.43,-33.18,11.4,11.5,-37183.968,3.4
2439,16/11/2012,0.0,-34.29,-33.06,8.3,10.8,-33112.8,2.9
2440,17/11/2012,0.0,-34.24,-33.01,8.3,9.2,-34806.24,2.5
2441,18/11/2012,5.9,-34.16,-32.96,11.5,11.5,-32704.128,2.5
2442,19/11/2012,2.0,-34.13,-32.93,11.6,11.5,-32527.872,2.4
2443,20/11/2012,0.0,-34.02,-32.89,12.8,12.2,-30319.488,2.4
2444,21/11/2012,0.0,-34.01,-32.84,11.1,12.8,-31879.008,2.4
2445,22/11/2012,0.0,-33.99,-32.83,7.9,7.8,-32256.576,2.4
2446,23/11/2012,0.0,-33.8,-32.74,10.0,10.0,-31384.8,2.3
2447,24/11/2012,0.1,-33.88,-32.73,7.8,7.7,-32796.576,2.4
2448,25/11/2012,0.0,-33.86,-32.68,7.4,7.3,-33211.296,2.3
2449,26/11/2012,0.0,-33.67,-32.59,9.6,9.8,-31398.624,2.3
2450,27/11/2012,0.2,-33.73,-32.56,11.2,11.0,-32546.016,2.3
2451,28/11/2012,35.7,-33.43,-32.41,11.9,11.5,-28821.312,2.8
2452,29/11/2012,0.0,-33.44,-32.4,8.7,8.2,-29620.512,3.1
2453,30/11/2012,0.0,-33.58,-32.46,8.2,7.8,-31865.184,3.2
2454,01/12/2012,0.0,-33.55,-32.42,7.1,6.4,-32787.936,2.9
2455,02/12/2012,0.2,-33.51,-32.31,7.0,6.7,-32060.448,2.7
2456,03/12/2012,0.1,-33.44,-32.3,4.7,4.9,-30538.944,2.6
2457,04/12/2012,6.3,-33.32,-32.14,5.7,5.3,-29492.64,2.6
2458,05/12/2012,0.0,-33.25,-32.11,4.0,3.5,-30512.16,2.6
2459,06/12/2012,0.0,-33.31,-32.13,1.4,1.0,-31059.936,2.6
2460,07/12/2012,0.0,-33.24,-32.07,3.2,2.7,-31280.256,2.5
2461,08/12/2012,0.0,-33.22,-31.95,3.6,3.2,-31929.984,2.8
2462,09/12/2012,0.0,-33.16,-31.98,2.6,2.5,-29612.736,2.7
2463,10/12/2012,0.0,-33.09,-31.83,1.5,1.4,-30920.832,2.6
2464,11/12/2012,0.0,-33.02,-31.84,1.9,2.7,-31457.376,2.6
2465,12/12/2012,0.0,-33.03,-31.85,-0.1,1.5,-31522.176,2.5
2466,13/12/2012,0.0,-33.08,-31.83,-2.1,-1.8,-32432.832,2.5
2467,14/12/2012,0.0,-32.94,-31.7,4.2,3.7,-31645.728,2.5
2468,15/12/2012,0.0,-32.8,-31.61,12.1,11.8,-31684.608,2.7
2469,16/12/2012,0.0,-32.81,-31.59,12.1,11.2,-32304.96,2.7
2470,17/12/2012,0.0,-32.68,-31.52,7.4,7.2,-30223.584,2.7
2471,18/12/2012,0.1,-32.78,-31.53,4.0,3.4,-30525.984,2.8
2472,19/12/2012,0.0,-32.73,-31.54,3.7,2.9,-30839.616,2.6
2473,20/12/2012,0.0,-32.66,-31.44,2.2,2.6,-30807.648,2.5
2474,21/12/2012,9.1,-32.53,-31.37,4.2,3.7,-30879.36,2.6
2475,22/12/2012,0.0,-32.51,-31.38,7.0,7.0,-31315.68,2.6
2476,23/12/2012,0.0,-32.4,-31.34,3.6,3.3,-28363.392,2.6
2477,24/12/2012,0.0,-32.35,-31.26,8.1,8.6,-30448.224,2.5
2478,25/12/2012,0.0,-32.23,-31.18,9.5,9.1,-26038.368,2.5
2479,26/12/2012,0.0,-31.89,-31.04,9.8,9.5,-24954.048,2.6
2480,27/12/2012,0.5,-31.95,-31.04,7.9,7.3,-26512.704,2.9
2481,28/12/2012,8.3,-31.92,-30.99,10.1,10.5,-28406.592,2.8
2482,29/12/2012,0.0,-31.99,-30.99,6.3,6.8,-29329.344,2.7
2483,30/12/2012,0.0,-31.93,-30.93,1.5,2.5,-28240.704,2.6
2484,31/12/2012,0.0,-32.01,-30.9,1.1,1.9,-31089.312,2.6
2485,01/01/2013,0.0,-31.84,-30.81,1.6,2.1,-28532.736,2.5
2486,02/01/2013,0.0,-31.7,-30.76,6.7,6.9,-28971.648,2.5
2487,03/01/2013,0.0,-31.79,-30.82,5.9,8.4,-30428.352,2.4
2488,04/01/2013,0.0,-31.66,-30.72,1.6,1.6,-28845.504,2.4
2489,05/01/2013,0.0,-31.61,-30.59,4.4,4.1,-29042.496,2.4
2490,06/01/2013,0.0,-31.54,-30.56,4.1,3.2,-27896.832,2.4
2491,07/01/2013,0.0,-31.39,-30.51,3.9,3.1,-28178.496,2.4
2492,08/01/2013,0.0,-31.15,-30.46,3.2,2.9,-26980.992,2.2
2493,09/01/2013,0.0,-31.17,-30.39,7.9,7.6,-29753.568,2.2
2494,10/01/2013,3.1,-31.06,-30.27,8.3,7.5,-28752.192,2.4
2495,11/01/2013,8.2,-31.14,-30.24,6.6,6.1,-31152.384,2.5
2496,12/01/2013,0.0,-31.22,-30.29,4.1,5.1,-33786.72,2.5
2497,13/01/2013,11.1,-31.09,-30.18,6.9,6.2,-31280.256,2.4
2498,14/01/2013,9.1,-31.0,-30.14,7.8,7.2,-29437.344,2.9
2499,15/01/2013,0.0,-31.01,-30.14,5.5,5.2,-30220.992,3.3
2500,16/01/2013,0.0,-30.79,-29.97,3.5,3.0,-28368.576,3.1
2501,17/01/2013,3.6,-30.86,-29.98,2.7,2.5,-30581.28,2.9
2502,18/01/2013,0.0,-30.82,-29.97,3.2,2.9,-29869.344,2.8
2503,19/01/2013,0.0,-30.82,-29.97,2.4,2.2,-32150.304,2.7
2504,20/01/2013,5.2,-30.67,-29.85,10.5,9.7,-24137.568,2.9
2505,21/01/2013,0.0,-30.66,-29.81,7.8,7.5,-30277.152,3.0
2506,22/01/2013,10.5,-30.68,-29.84,5.0,4.6,-31218.912,2.9
2507,23/01/2013,0.0,-30.61,-29.81,3.9,3.8,-31296.672,2.8
2508,24/01/2013,0.0,-30.51,-29.68,3.4,3.1,-31180.032,2.8
2509,25/01/2013,0.5,-30.5,-29.68,4.8,4.4,-30653.856,2.8
2510,26/01/2013,0.0,-30.5,-29.7,3.3,2.8,-32263.488,2.7
2511,27/01/2013,0.0,-30.43,-29.65,1.6,2.2,-31831.488,2.6
2512,28/01/2013,0.0,-30.32,-29.56,3.3,2.9,-30610.656,2.7
2513,29/01/2013,0.0,-30.27,-29.55,6.1,6.7,-30064.608,2.7
2514,30/01/2013,0.0,-30.28,-29.51,7.4,6.9,-31632.768,2.7
2515,31/01/2013,0.0,-30.17,-29.4,10.1,10.4,-32126.976,2.6
2516,01/02/2013,0.0,-30.08,-29.3,11.2,10.8,-31130.784,2.6
2517,02/02/2013,11.8,-29.95,-29.06,11.5,10.7,-33217.344,2.7
2518,03/02/2013,0.0,-29.99,-29.15,5.2,4.8,-30648.672,3.0
2519,04/02/2013,0.0,-29.93,-29.2,4.1,4.2,-31527.36,2.9
2520,05/02/2013,0.0,-29.88,-29.11,5.2,4.9,-31560.192,2.8
2521,06/02/2013,4.7,-29.67,-28.89,6.4,6.0,-30704.832,2.8
2522,07/02/2013,0.0,-29.68,-28.88,4.2,4.0,-31996.512,2.8
2523,08/02/2013,0.0,-29.58,-28.85,4.3,3.9,-31177.44,2.7
2524,09/02/2013,0.0,-29.58,-28.85,0.9,0.6,-32497.632,2.6
2525,10/02/2013,0.0,-29.48,-28.79,-0.1,0.1,-32031.072,2.4
2526,11/02/2013,11.0,-29.3,-28.63,3.2,2.6,-32147.712,2.6
2527,12/02/2013,2.2,-29.3,-28.58,5.5,6.2,-32978.88,2.9
2528,13/02/2013,0.0,-29.25,-28.57,3.5,3.8,-30897.504,2.6
2529,14/02/2013,0.0,-29.17,-28.55,5.3,4.5,-30900.96,2.5
2530,15/02/2013,0.0,-29.06,-28.45,3.6,4.1,-31068.576,2.7
2531,16/02/2013,0.0,-29.06,-28.42,4.8,5.1,-32553.792,2.6
2532,17/02/2013,0.0,-28.92,-28.3,4.1,5.3,-30215.808,2.6
2533,18/02/2013,0.0,-28.83,-28.22,4.0,4.5,-30470.688,2.5
2534,19/02/2013,0.0,-28.67,-28.14,3.2,3.7,-28779.84,2.5
2535,20/02/2013,0.0,-28.66,-28.07,4.5,4.2,-30435.264,2.4
2536,21/02/2013,0.0,-28.46,-27.92,7.4,6.9,-28871.424,2.4
2537,22/02/2013,12.5,-28.48,-27.85,5.2,4.4,-29889.216,2.5
2538,23/02/2013,0.0,-28.43,-27.81,4.7,4.0,-30955.392,3.0
2539,24/02/2013,0.0,-28.37,-27.78,5.3,4.5,-29332.8,3.4
2540,25/02/2013,0.5,-28.28,-27.78,4.8,4.5,-28243.296,3.1
2541,26/02/2013,0.0,-28.28,-27.74,5.1,6.0,-30445.632,2.8
2542,27/02/2013,0.0,-28.22,-27.7,3.5,3.2,-30667.68,2.7
2543,28/02/2013,0.0,-28.2,-27.66,5.4,6.0,-32255.712,2.6
2544,01/03/2013,0.0,-28.14,-27.58,5.3,5.8,-30973.536,2.6
2545,02/03/2013,0.0,-28.04,-27.47,8.7,8.5,-32536.512,2.6
2546,03/03/2013,0.0,-27.94,-27.43,6.2,6.4,-30634.848,2.5
2547,04/03/2013,0.0,-27.93,-27.4,6.4,6.3,-31329.504,2.5
2548,05/03/2013,0.0,-27.82,-27.33,6.9,6.6,-30503.52,2.5
2549,06/03/2013,6.8,-27.68,-27.15,8.9,8.9,-29581.632,2.5
2550,07/03/2013,0.0,-27.66,-27.09,12.9,12.3,-30913.92,2.5
2551,08/03/2013,0.0,-27.6,-27.02,13.1,12.2,-30766.176,2.6
2552,09/03/2013,0.0,-27.58,-26.97,13.3,12.8,-32208.192,2.6
2553,10/03/2013,5.9,-27.49,-26.9,12.3,11.4,-31678.56,2.6
2554,11/03/2013,18.9,-27.41,-26.82,9.8,8.8,-30387.744,2.9
2555,12/03/2013,0.0,-27.38,-26.78,8.2,7.5,-31334.688,3.1
2556,13/03/2013,2.4,-25.55,-26.71,7.9,6.9,-30689.28,2.9
2557,14/03/2013,3.5,-25.55,-26.59,6.9,6.3,-31741.632,3.0
2558,15/03/2013,0.0,-25.55,-26.67,4.4,4.0,-31741.632,2.9
2559,16/03/2013,0.0,-25.55,-26.74,4.2,3.4,-33244.992,2.8
2560,17/03/2013,5.7,-25.55,-26.63,5.9,5.1,-31867.776,2.7
2561,18/03/2013,0.0,-25.55,-26.39,10.8,9.7,-30271.104,3.1
2562,19/03/2013,0.0,-25.55,-26.42,10.9,10.4,-32215.968,3.2
2563,20/03/2013,12.0,-25.55,-26.39,8.9,8.2,-32075.136,2.9
2564,21/03/2013,0.0,-25.55,-26.37,9.2,8.6,-32107.968,3.1
2565,22/03/2013,0.0,-25.55,-26.33,9.3,8.7,-33292.512,2.9
2566,23/03/2013,0.0,-25.55,-26.26,11.4,10.6,-33143.904,2.8
2567,24/03/2013,0.0,-25.55,-26.12,12.4,11.6,-31593.888,2.7
2568,25/03/2013,0.8,-25.55,-26.0,9.5,8.5,-29250.72,2.7
2569,26/03/2013,0.0,-25.55,-26.0,7.7,6.7,-31999.968,2.7
2570,27/03/2013,0.0,-25.55,-26.01,9.2,8.5,-35339.328,2.7
2571,28/03/2013,0.0,-25.55,-26.05,11.0,10.4,-34427.808,2.6
2572,29/03/2013,0.0,-25.55,-25.87,14.7,13.9,-30705.696,2.6
2573,30/03/2013,0.0,-25.55,-25.79,13.7,12.8,-33429.024,2.6
2574,31/03/2013,13.0,-25.55,-25.72,11.2,10.7,-30672.864,2.8
2575,01/04/2013,9.3,-25.55,-25.64,11.7,10.8,-30226.176,2.7
2576,02/04/2013,3.7,-25.55,-25.5,11.0,10.1,-29041.632,3.0
2577,03/04/2013,0.0,-26.01,-25.51,11.6,10.8,-32389.632,2.9
2578,04/04/2013,0.0,-25.98,-25.47,11.7,11.2,-32298.048,2.8
2579,05/04/2013,0.0,-25.92,-25.38,12.2,11.7,-32370.624,2.8
2580,06/04/2013,0.0,-25.96,-25.41,13.6,12.8,-33481.728,2.7
2581,07/04/2013,0.0,-25.99,-25.37,11.3,10.7,-34845.984,2.7
2582,08/04/2013,0.0,-25.76,-25.31,11.0,10.3,-31621.536,2.6
2583,09/04/2013,0.0,-25.79,-25.24,12.9,11.9,-32266.08,2.6
2584,10/04/2013,0.0,-25.84,-25.2,14.7,14.0,-32168.448,2.6
2585,11/04/2013,0.0,-25.83,-25.18,14.0,13.2,-33107.616,2.5
2586,12/04/2013,0.0,-25.85,-25.12,15.3,14.5,-33049.728,2.4
2587,13/04/2013,0.0,-25.77,-25.11,15.2,14.0,-32933.088,2.3
2588,14/04/2013,0.0,-25.71,-25.08,15.7,15.4,-33204.384,2.1
2589,15/04/2013,0.0,-26.1,-25.08,17.5,16.8,-39752.64,2.1
2590,16/04/2013,0.0,-25.51,-24.93,17.8,17.1,-30417.12,2.1
2591,17/04/2013,0.0,-25.57,-24.92,18.1,17.2,-33632.064,2.1
2592,18/04/2013,0.0,-25.44,-24.83,18.6,17.5,-31377.024,2.1
2593,19/04/2013,0.0,-25.33,-24.71,19.2,18.5,-31836.672,2.3
2594,20/04/2013,0.0,-25.32,-24.66,15.3,14.3,-30805.92,2.6
2595,21/04/2013,0.0,-25.12,-24.55,14.6,13.4,-29041.632,2.4
2596,22/04/2013,2.4,-25.08,-24.47,11.3,10.5,-29541.888,2.1
2597,23/04/2013,0.0,-25.25,-24.52,13.2,12.2,-32209.056,2.1
2598,24/04/2013,0.0,-25.04,-24.5,15.8,15.2,-29579.04,2.1
2599,25/04/2013,0.0,-25.03,-24.42,18.2,17.7,-30735.936,2.1
2600,26/04/2013,0.0,-25.0,-24.33,17.5,17.1,-30775.68,2.1
2601,27/04/2013,21.5,-24.98,-24.24,15.5,14.9,-31740.768,2.2
2602,28/04/2013,0.0,-24.94,-24.25,19.3,18.4,-32012.928,2.4
2603,29/04/2013,0.0,-24.81,-24.23,21.3,20.6,-30271.104,2.3
2604,30/04/2013,0.0,-24.84,-24.24,21.7,20.9,-30152.736,2.2
2605,01/05/2013,1.5,-24.77,-24.15,21.0,20.2,-30098.304,2.1
2606,02/05/2013,7.5,-24.58,-24.08,17.5,16.5,-27371.52,2.2
2607,03/05/2013,0.0,-24.57,-24.01,18.6,17.8,-29458.08,2.4
2608,04/05/2013,0.0,-24.67,-24.04,20.9,19.9,-32641.92,2.4
2609,05/05/2013,0.0,-24.5,-24.01,16.4,15.5,-27974.592,2.4
2610,06/05/2013,9.0,-24.24,-23.86,16.1,15.8,-26546.4,2.3
2611,07/05/2013,0.0,-24.36,-23.82,15.5,14.6,-27097.632,2.4
2612,08/05/2013,0.0,-24.23,-23.79,17.1,16.4,-28305.504,2.5
2613,09/05/2013,0.0,-24.41,-23.8,18.5,17.9,-29906.496,2.6
2614,10/05/2013,0.2,-24.29,-23.75,18.0,17.1,-29156.544,2.6
2615,11/05/2013,0.4,-24.35,-23.71,17.9,16.7,-29509.92,2.5
2616,12/05/2013,1.2,-24.21,-23.68,15.7,14.7,-28710.72,2.5
2617,13/05/2013,0.0,-24.25,-23.66,15.8,14.9,-28522.368,2.6
2618,14/05/2013,0.0,-24.5,-23.74,17.2,16.2,-37015.488,2.6
2619,15/05/2013,0.0,-24.44,-23.74,17.4,16.2,-34045.92,2.5
2620,16/05/2013,0.0,-24.21,-23.56,17.3,16.4,-29988.576,2.5
2621,17/05/2013,5.4,-24.0,-23.52,16.5,15.2,-28588.896,2.4
2622,18/05/2013,0.0,-24.2,-23.61,18.8,17.4,-31605.12,2.3
2623,19/05/2013,0.0,-24.23,-23.56,16.0,15.1,-30254.688,2.3
2624,20/05/2013,0.4,-24.19,-23.57,16.4,15.0,-30281.472,2.5
2625,21/05/2013,0.0,-24.25,-23.56,13.5,12.5,-31666.464,2.5
2626,22/05/2013,0.0,-24.06,-23.4,15.6,15.0,-31339.008,2.3
2627,23/05/2013,0.0,-24.08,-23.37,14.7,14.0,-31647.456,2.3
2628,24/05/2013,0.0,-24.02,-23.39,15.7,14.3,-30082.752,2.3
2629,25/05/2013,28.2,-23.95,-23.37,10.2,8.9,-29607.552,2.6
2630,26/05/2013,0.0,-23.8,-23.3,11.9,11.0,-26853.12,3.0
2631,27/05/2013,0.0,-23.74,-23.28,15.3,13.6,-28252.8,3.0
2632,28/05/2013,0.0,-23.6,-23.19,16.4,15.0,-28812.672,2.9
2633,29/05/2013,1.7,-23.72,-23.17,15.2,13.5,-28496.448,2.6
2634,30/05/2013,0.0,-23.82,-23.18,12.3,10.8,-29748.384,2.5
2635,31/05/2013,22.9,-23.63,-23.1,13.5,12.3,-27836.352,2.6
2636,01/06/2013,3.7,-23.71,-23.11,15.2,14.1,-29700.0,2.8
2637,02/06/2013,56.5,-23.67,-23.11,17.6,16.3,-29563.488,2.9
2638,03/06/2013,0.0,-23.54,-23.05,15.3,14.6,-26586.144,2.9
2639,04/06/2013,0.0,-23.47,-23.04,18.0,16.9,-29578.176,2.8
2640,05/06/2013,0.0,-23.59,-23.06,18.2,16.9,-29827.872,2.7
2641,06/06/2013,0.0,-23.63,-23.05,19.1,18.0,-30969.216,2.7
2642,07/06/2013,0.0,-23.53,-23.0,20.8,19.7,-32979.744,2.6
2643,08/06/2013,0.0,-23.64,-22.96,21.8,20.7,-34237.728,2.5
2644,09/06/2013,0.0,-23.32,-22.84,20.4,19.1,-29275.776,2.5
2645,10/06/2013,0.0,-23.31,-22.74,18.4,17.3,-29795.04,2.5
2646,11/06/2013,0.0,-23.23,-22.7,19.7,18.5,-32270.4,2.5
2647,12/06/2013,0.0,-23.18,-22.69,21.2,20.1,-32102.784,2.5
2648,13/06/2013,0.0,-23.47,-22.72,21.2,20.3,-36459.936,2.7
2649,14/06/2013,0.0,-23.37,-22.67,23.0,21.6,-35951.904,2.6
2650,15/06/2013,0.0,-23.37,-22.68,24.9,22.9,-37063.008,2.6
2651,16/06/2013,0.0,-23.35,-22.66,25.6,23.8,-35525.952,2.6
2652,17/06/2013,0.0,-23.28,-22.61,27.1,25.6,-35284.032,2.6
2653,18/06/2013,0.0,-23.58,-22.63,26.8,25.5,-37050.048,2.6
2654,19/06/2013,0.0,-23.47,-22.58,27.9,26.1,-36105.696,2.5
2655,20/06/2013,0.0,-23.41,-22.54,27.3,26.1,-36894.528,2.3
2656,21/06/2013,0.0,-23.44,-22.52,25.7,24.1,-36854.784,2.3
2657,22/06/2013,0.0,-23.41,-22.54,23.7,22.1,-36923.04,2.3
2658,23/06/2013,0.0,-23.08,-22.45,23.3,21.7,-33535.296,2.3
2659,24/06/2013,0.0,-23.13,-22.38,20.1,18.9,-33079.104,2.3
2660,25/06/2013,0.0,-22.88,-22.25,20.5,19.5,-29579.904,2.3
2661,26/06/2013,0.0,-22.94,-22.21,18.6,17.8,-30709.152,2.3
2662,27/06/2013,1.9,-22.75,-22.16,19.4,18.9,-31459.968,2.3
2663,28/06/2013,0.0,-22.82,-22.14,16.4,15.7,-31489.344,2.2
2664,29/06/2013,0.0,-22.59,-22.02,18.3,17.4,-31408.992,2.0
2665,30/06/2013,0.0,-22.56,-22.0,20.3,19.0,-30673.728,2.0
2666,01/07/2013,0.0,-22.6,-21.98,22.6,21.1,-32562.432,2.0
2667,02/07/2013,0.0,-22.92,-22.08,23.9,22.0,-35395.488,1.9
2668,03/07/2013,0.0,-22.91,-22.11,24.1,22.5,-35198.496,2.0
2669,04/07/2013,0.0,-22.89,-22.11,22.0,20.9,-33157.728,2.0
2670,05/07/2013,0.0,-22.64,-22.03,24.5,23.6,-31771.872,1.9
2671,06/07/2013,0.0,-23.01,-22.1,24.2,23.3,-36165.312,2.0
2672,07/07/2013,0.0,-23.03,-22.13,24.5,23.5,-35227.872,2.0
2673,08/07/2013,0.0,-23.14,-22.16,25.4,23.9,-32799.168,2.0
2674,09/07/2013,0.0,-23.02,-22.14,24.5,23.4,-32577.12,1.9
2675,10/07/2013,0.0,-23.07,-22.13,24.4,23.4,-33852.384,2.0
2676,11/07/2013,3.6,-22.99,-22.14,21.8,20.3,-28747.872,2.0
2677,12/07/2013,0.0,-22.75,-22.07,23.5,22.1,-30773.088,2.0
2678,13/07/2013,0.0,-22.8,-22.05,25.3,23.3,-31818.528,2.0
2679,14/07/2013,0.0,-22.8,-22.03,24.8,23.5,-29857.248,2.0
2680,15/07/2013,0.0,-22.78,-22.03,24.8,23.8,-29883.168,1.9
2681,16/07/2013,0.0,-22.87,-22.07,25.9,24.7,-31745.952,1.9
2682,17/07/2013,0.0,-22.93,-22.09,25.6,24.9,-30426.624,1.9
2683,18/07/2013,0.0,-22.94,-22.1,24.6,23.5,-30574.368,1.9
2684,19/07/2013,0.0,-22.76,-22.08,21.5,20.6,-28201.824,2.0
2685,20/07/2013,0.6,-22.36,-21.87,22.5,21.5,-25439.616,2.2
2686,21/07/2013,0.0,-22.19,-21.79,24.4,23.5,-24452.064,2.2
2687,22/07/2013,0.0,-22.66,-21.89,24.9,23.8,-30074.112,2.1
2688,23/07/2013,0.0,-22.75,-21.95,25.0,23.3,-29801.952,1.9
2689,24/07/2013,0.0,-22.93,-22.06,26.3,24.6,-32151.168,1.9
2690,25/07/2013,0.0,-22.92,-22.13,27.2,25.4,-31370.976,2.1
2691,26/07/2013,0.0,-23.06,-22.17,28.5,26.9,-33558.624,2.2
2692,27/07/2013,0.0,-23.24,-22.27,29.1,27.4,-25356.672,2.2
2693,28/07/2013,0.0,-23.09,-22.27,29.5,27.6,-31186.08,2.2
2694,29/07/2013,0.0,-23.06,-22.25,27.3,25.4,-31011.552,2.1
2695,30/07/2013,0.0,-22.99,-22.22,25.6,23.9,-30201.984,1.9
2696,31/07/2013,0.0,-23.05,-22.22,25.6,24.1,-30981.312,1.9
2697,01/08/2013,0.0,-23.17,-22.26,25.8,24.8,-32112.288,1.9
2698,02/08/2013,0.0,-23.17,-22.31,27.1,26.4,-32140.8,1.9
2699,03/08/2013,0.0,-23.28,-22.39,28.2,26.6,-34103.808,1.9
2700,04/08/2013,0.0,-23.36,-22.45,29.1,27.2,-32527.008,1.9
2701,05/08/2013,0.0,-23.26,-22.43,29.7,28.0,-33372.0,1.9
2702,06/08/2013,0.0,-23.53,-22.51,30.2,28.5,-34650.72,1.9
2703,07/08/2013,0.0,-23.59,-22.55,29.4,27.5,-35508.672,1.9
2704,08/08/2013,0.0,-23.47,-22.55,29.2,27.5,-32602.176,1.9
