,Date,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
6136,19/10/2016,0.0,0.0,0.2,0.4,0.4,-37.57,-51.3,-299.57,13.05,10.7,11.05,-0.352290323,-2.765924731,0.0,-21.76524454
6137,20/10/2016,0.0,0.0,0.0,0.0,0.2,-37.57,-51.3,-299.65,11.8,12.2,9.85,-0.352290323,-2.765924731,0.0,-21.76524454
6138,21/10/2016,0.0,0.0,0.0,0.2,0.0,-37.57,-51.31,-299.68,10.25,8.25,8.95,-0.352290323,-2.765924731,0.0,-21.76524454
6139,22/10/2016,0.8,0.0,0.0,0.2,0.0,-37.58,-51.31,-299.67,9.3,8.7,9.35,-0.352290323,-2.765924731,0.0,-21.76524454
6140,23/10/2016,0.0,0.0,0.0,0.0,0.2,-37.58,-51.31,-299.66,13.15,12.25,11.05,-0.334675806,-2.627628495,0.0,-20.67698231
6141,24/10/2016,0.0,0.4,0.4,0.8,1.8,-37.59,-51.32,-299.64,16.4,16.2,15.7,-0.352290323,-2.765924731,0.0,-21.76524454
6142,25/10/2016,0.0,0.0,0.0,0.0,0.0,-37.59,-51.32,-299.64,17.7,16.35,16.5,-0.352290323,-2.765924731,0.0,-21.76524454
6143,26/10/2016,0.0,0.0,0.4,0.2,0.2,-37.6,-51.32,-299.69,14.7,15.75,14.5,-0.352290323,-2.765924731,0.0,-21.76524454
6144,27/10/2016,19.4,18.3,11.8,19.8,25.6,-37.6,-51.33,-299.76,10.0,12.15,9.85,-0.352290323,-2.765924731,0.0,-21.76524454
6145,28/10/2016,0.0,0.0,0.0,0.0,0.0,-37.6,-51.33,-299.75,8.6,8.3,8.7,-0.352290323,-2.765924731,0.0,-21.76524454
6146,29/10/2016,0.0,0.0,0.0,0.0,0.0,-37.61,-51.33,-299.77,12.0,11.55,11.5,-0.352290323,-2.765924731,0.0,-21.76524454
6147,30/10/2016,0.0,0.0,0.0,0.0,0.0,-37.61,-51.33,-299.82,14.25,13.05,13.25,-0.334675806,-2.627628495,0.0,-20.67698231
6148,31/10/2016,0.0,0.0,0.0,0.0,0.0,-37.61,-51.34,-299.84,12.9,11.35,11.6,-0.352290323,-2.765924731,0.0,-21.76524454
6149,01/11/2016,0.0,0.0,0.0,0.0,0.0,-37.61,-51.34,-299.87,11.75,10.7,10.95,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6150,02/11/2016,0.0,0.0,0.2,0.0,0.0,-37.62,-51.34,-299.94,11.2,11.55,9.5,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6151,03/11/2016,0.0,0.0,0.0,0.0,0.2,-37.62,-51.34,-300.0,12.65,11.35,11.5,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6152,04/11/2016,0.0,0.2,0.2,0.2,0.4,-37.62,-51.34,-299.99,11.3,10.0,10.3,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6153,05/11/2016,4.2,16.1,11.8,20.8,14.2,-37.61,-51.34,-300.05,12.75,13.35,12.45,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6154,06/11/2016,11.8,46.2,30.6,51.0,45.4,-37.6,-51.33,-300.16,11.3,9.8,10.7,-0.325438333,-2.709199444,-4.904245455,-21.25104611
6155,07/11/2016,2.8,14.6,11.6,15.0,11.2,-37.61,-51.34,-300.16,7.95,6.25,6.5,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6156,08/11/2016,1.6,8.4,7.0,9.4,9.0,-37.61,-51.33,-300.19,5.45,5.7,4.05,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6157,09/11/2016,0.0,0.2,0.0,0.4,0.0,-37.61,-51.34,-300.18,5.3,4.0,4.4,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6158,10/11/2016,0.4,2.4,0.6,3.4,1.2,-37.61,-51.34,-300.15,6.95,6.8,6.5,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6159,11/11/2016,9.8,15.0,8.0,16.8,8.0,-37.62,-51.34,-300.17,5.8,6.0,5.3,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6160,12/11/2016,18.4,15.9,15.0,13.6,11.6,-37.62,-51.35,-300.17,3.8,3.05,3.25,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6161,13/11/2016,0.0,0.0,0.0,0.0,0.0,-37.63,-51.35,-300.12,4.85,3.6,3.95,-0.325438333,-2.709199444,-4.904245455,-21.25104611
6162,14/11/2016,0.0,0.0,0.0,0.0,0.0,-37.63,-51.36,-300.13,6.05,5.75,5.85,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6163,15/11/2016,0.0,0.0,0.0,0.0,0.0,-37.64,-51.36,-300.12,4.0,4.2,3.55,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6164,16/11/2016,0.0,0.2,0.0,0.0,0.0,-37.64,-51.36,-300.15,5.6,4.8,4.75,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6165,17/11/2016,0.0,0.0,0.0,0.0,0.0,-37.65,-51.36,-300.21,6.95,6.1,5.6,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6166,18/11/2016,8.0,33.9,37.8,44.0,39.0,-37.65,-51.53,-300.24,10.95,11.15,10.35,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6167,19/11/2016,24.2,21.2,37.2,26.4,40.8,-37.61,-51.34,-300.29,10.45,11.2,10.15,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6168,20/11/2016,6.2,34.2,18.0,33.6,39.0,-37.6,-51.33,-300.29,10.65,11.0,10.3,-0.325438333,-2.709199444,-4.904245455,-21.25104611
6169,21/11/2016,7.2,12.4,12.8,16.0,16.2,-37.59,-51.33,-300.3,11.3,11.05,10.7,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6170,22/11/2016,0.2,0.2,0.6,0.4,1.6,-37.6,-51.34,-300.31,11.7,11.35,10.65,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6171,23/11/2016,0.0,0.2,0.4,0.0,0.2,-37.61,-51.34,-300.31,11.05,11.45,10.45,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6172,24/11/2016,0.2,0.4,0.4,0.8,2.4,-37.61,-51.35,-300.36,12.0,11.9,11.1,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6173,25/11/2016,11.0,12.2,10.6,14.6,18.6,-37.62,-51.35,-300.42,8.65,8.8,7.45,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6174,26/11/2016,0.0,0.0,0.2,0.2,0.0,-37.63,-51.35,-300.44,8.35,7.65,6.7,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6175,27/11/2016,0.0,0.0,0.0,0.2,0.0,-37.63,-51.36,-300.48,8.1,6.75,6.45,-0.325438333,-2.709199444,-4.904245455,-21.25104611
6176,28/11/2016,0.0,0.0,0.0,0.0,0.0,-37.64,-51.36,-300.52,4.95,6.1,5.0,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6177,29/11/2016,0.4,0.0,0.0,0.0,0.0,-37.65,-51.37,-300.48,-1.25,0.05,-1.35,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6178,30/11/2016,0.0,0.0,0.0,0.0,0.0,-37.66,-51.38,-300.42,2.2,1.4,2.4,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6179,01/12/2016,0.0,0.2,0.0,0.0,0.0,-37.66,-51.38,-300.49,4.95,4.1,3.25,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6180,02/12/2016,0.0,0.0,0.0,0.0,0.0,-37.66,-51.38,-300.57,5.9,6.8,4.25,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6181,03/12/2016,0.0,0.0,0.0,0.0,0.0,-37.67,-51.39,-300.6,7.95,7.25,6.75,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6182,04/12/2016,0.2,0.8,0.4,1.4,1.0,-37.68,-51.39,-300.59,6.95,5.65,5.05,-0.331106139,-2.536925078,-4.674316337,-20.81831582
6183,05/12/2016,0.2,0.0,0.2,0.0,0.0,-37.68,-51.4,-300.57,8.8,6.55,6.45,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6184,06/12/2016,0.0,0.0,0.0,0.0,0.0,-37.69,-51.4,-300.61,8.35,6.95,6.6,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6185,07/12/2016,0.0,0.0,0.0,0.0,0.0,-37.69,-51.4,-300.61,6.95,5.85,5.45,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6186,08/12/2016,0.0,0.0,0.0,0.0,0.0,-37.7,-51.41,-300.61,8.5,6.1,6.7,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6187,09/12/2016,0.0,0.0,0.0,0.0,0.0,-37.7,-51.41,-300.69,7.65,5.15,6.05,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6188,10/12/2016,0.0,0.0,0.0,0.0,0.0,-37.71,-51.41,-300.76,6.8,7.7,5.05,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6189,11/12/2016,0.0,0.0,0.0,0.2,0.0,-37.71,-51.41,-300.85,7.75,6.9,6.0,-0.331106139,-2.536925078,-4.674316337,-20.81831582
6190,12/12/2016,0.0,0.0,0.0,0.0,0.0,-37.71,-51.42,-300.91,7.1,6.85,5.8,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6191,13/12/2016,0.0,0.0,0.0,0.0,0.0,-37.72,-51.42,-300.86,6.55,4.3,4.7,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6192,14/12/2016,0.0,0.2,0.0,0.2,0.4,-37.72,-51.42,-300.9,6.95,6.8,6.45,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6193,15/12/2016,0.0,0.0,0.0,0.4,0.0,-37.73,-51.43,-300.94,5.85,4.5,4.05,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6194,16/12/2016,0.0,0.0,0.0,0.2,0.0,-37.73,-51.43,-300.97,3.1,3.55,2.45,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6195,17/12/2016,0.0,0.0,0.0,0.0,0.0,-37.74,-51.44,-300.96,2.45,2.1,1.5,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6196,18/12/2016,0.0,0.0,0.0,0.0,0.0,-37.74,-51.44,-301.0,2.45,1.5,1.45,-0.331106139,-2.536925078,-4.674316337,-20.81831582
6197,19/12/2016,0.0,0.0,0.2,0.2,0.0,-37.74,-51.44,-301.09,2.5,2.55,0.9,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6198,20/12/2016,5.6,7.8,10.4,6.8,10.6,-37.74,-51.44,-301.16,6.7,6.9,4.75,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6199,21/12/2016,9.8,10.6,9.2,11.0,12.8,-37.75,-51.44,-301.15,7.9,7.6,6.45,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6200,22/12/2016,0.0,0.0,0.0,0.2,0.0,-37.75,-51.45,-301.14,6.95,6.7,5.35,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6201,23/12/2016,0.0,0.0,0.0,0.0,0.0,-37.76,-51.45,-301.17,10.0,7.05,3.95,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6202,24/12/2016,0.0,0.0,0.0,0.0,0.0,-37.76,-51.45,-301.21,8.4,7.35,10.55,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6203,25/12/2016,0.0,0.0,0.0,0.0,0.0,-37.76,-51.45,-301.28,7.9,6.4,10.55,-0.331106139,-2.536925078,-4.674316337,-20.81831582
6204,26/12/2016,0.0,0.0,0.0,0.0,0.0,-37.77,-51.46,-301.28,10.9,9.55,9.7,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6205,27/12/2016,0.0,0.0,0.0,0.0,0.0,-37.77,-51.46,-301.32,9.45,8.25,8.8,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6206,28/12/2016,0.0,0.0,0.0,0.0,0.0,-37.78,-51.46,-301.33,7.1,6.75,5.8,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6207,29/12/2016,0.0,0.0,0.0,0.0,0.0,-37.78,-51.47,-301.38,2.1,1.85,10.55,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6208,30/12/2016,0.0,0.0,0.0,0.0,0.0,-37.79,-51.47,-301.41,0.35,0.5,0.35,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6209,31/12/2016,0.0,0.0,0.0,0.0,0.0,-37.79,-51.47,-301.46,4.5,2.75,4.15,-0.348532778,-2.670447451,-4.920332986,-21.91401665
6210,01/01/2017,0.0,0.0,0.0,0.0,0.0,-37.79,-51.48,-301.53,5.0,2.3,3.1,-0.318907388,-2.546672216,-4.519381232,-20.66835224
6211,02/01/2017,0.0,0.4,0.0,1.2,0.4,-37.79,-51.48,-301.59,4.65,5.8,4.6,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6212,03/01/2017,4.8,1.8,1.8,3.2,0.2,-37.8,-51.48,-301.67,2.8,2.05,2.4,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6213,04/01/2017,1.6,4.2,0.6,3.4,4.6,-37.8,-51.48,-301.72,2.55,0.55,1.4,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6214,05/01/2017,0.0,0.0,0.2,0.0,0.0,-37.8,-51.48,-301.79,-0.15,0.15,-0.8,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6215,06/01/2017,0.0,0.0,0.0,0.0,0.0,-37.81,-51.49,-301.72,-6.05,-5.95,-6.15,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6216,07/01/2017,0.0,0.0,0.0,0.0,0.0,-37.81,-51.49,-301.72,-6.65,-6.3,-6.45,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6217,08/01/2017,0.0,0.0,0.0,0.0,0.0,-37.81,-51.49,-301.78,-4.1,-2.2,-5.0,-0.318907388,-2.546672216,-4.519381232,-20.66835224
6218,09/01/2017,0.0,0.0,0.0,0.0,0.0,-37.81,-51.49,-301.82,-0.85,-0.95,-0.65,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6219,10/01/2017,0.0,0.2,0.0,0.0,0.0,-37.81,-51.49,-301.94,-3.3,-2.05,-3.15,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6220,11/01/2017,0.0,0.0,0.0,0.0,0.0,-37.82,-51.5,-301.93,-3.95,-3.95,-3.55,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6221,12/01/2017,0.0,0.0,0.0,0.0,0.0,-37.83,-51.5,-301.91,1.55,2.15,0.5,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6222,13/01/2017,7.8,17.3,13.2,20.2,9.6,-37.82,-51.5,-302.06,3.45,3.8,3.5,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6223,14/01/2017,4.6,11.2,5.6,11.8,1.6,-37.83,-51.5,-302.06,1.2,-0.9,-0.25,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6224,15/01/2017,0.0,0.8,0.0,0.6,0.4,-37.83,-51.51,-302.08,-0.2,-0.05,-0.85,-0.318907388,-2.546672216,-4.519381232,-20.66835224
6225,16/01/2017,0.0,0.0,0.0,0.0,0.0,-37.83,-51.51,-302.13,-2.7,-1.85,-2.9,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6226,17/01/2017,0.0,0.0,0.0,0.0,0.0,-37.84,-51.51,-302.16,-2.5,-1.25,-2.65,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6227,18/01/2017,1.6,0.0,0.0,0.0,0.0,-37.84,-51.52,-302.14,-1.5,-0.15,-1.8,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6228,19/01/2017,0.0,0.0,0.0,0.0,0.0,-37.85,-51.52,-302.1,-1.4,0.55,-1.6,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6229,20/01/2017,0.0,0.0,0.0,0.0,0.2,-37.85,-51.53,-302.08,1.15,1.4,0.05,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6230,21/01/2017,0.0,0.6,0.0,0.8,0.2,-37.86,-51.53,-302.13,1.8,1.5,0.65,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6231,22/01/2017,0.0,0.2,0.0,0.2,0.0,-37.86,-51.53,-302.18,2.9,4.7,2.1,-0.318907388,-2.546672216,-4.519381232,-20.66835224
6232,23/01/2017,0.0,0.0,0.0,0.2,0.0,-37.86,-51.53,-302.25,3.55,5.1,3.1,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6233,24/01/2017,0.0,0.0,0.0,0.0,0.0,-37.87,-51.53,-302.31,4.7,4.9,4.05,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6234,25/01/2017,0.0,0.0,0.0,0.0,0.0,-37.87,-51.54,-302.31,3.8,4.0,3.3,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6235,26/01/2017,0.0,0.0,0.0,0.0,0.0,-37.88,-51.54,-302.3,4.05,2.6,2.8,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6236,27/01/2017,0.0,0.0,0.0,0.0,0.0,-37.88,-51.55,-302.31,3.95,3.45,2.8,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6237,28/01/2017,0.0,0.0,0.0,0.0,0.0,-37.88,-51.55,-302.38,5.0,4.15,3.15,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6238,29/01/2017,0.0,0.0,0.0,0.0,0.0,-37.89,-51.55,-302.42,5.75,4.5,4.65,-0.318907388,-2.546672216,-4.519381232,-20.66835224
6239,30/01/2017,0.0,0.0,0.0,0.2,0.0,-37.89,-51.55,-302.44,5.3,4.15,3.2,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6240,31/01/2017,1.0,1.0,0.2,1.2,1.6,-37.9,-51.56,-302.48,5.25,5.7,3.9,-0.335691988,-2.680707596,-4.757243402,-21.75616025
6241,01/02/2017,0.0,0.6,0.4,1.2,0.8,-37.9,-51.56,-302.52,6.85,6.8,6.25,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6242,02/02/2017,0.8,6.8,6.4,7.4,7.2,-37.9,-51.56,-302.56,6.95,7.2,6.8,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6243,03/02/2017,0.2,7.2,7.2,7.2,13.0,-37.9,-51.56,-302.64,7.6,7.9,7.25,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6244,04/02/2017,4.0,4.2,1.4,3.0,4.8,-37.9,-51.56,-302.72,6.55,6.05,5.2,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6245,05/02/2017,4.0,11.2,6.8,10.2,8.4,-37.9,-51.56,-302.79,6.7,5.95,6.6,-0.356153061,-2.61030676,-4.906483418,-22.83053571
6246,06/02/2017,31.0,34.8,39.0,33.2,32.6,-37.89,-51.56,-302.89,4.9,4.8,5.55,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6247,07/02/2017,2.0,0.8,0.6,1.2,3.6,-37.9,-51.56,-302.81,4.35,4.15,3.55,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6248,08/02/2017,0.0,0.0,0.0,0.2,0.0,-37.9,-51.56,-302.81,3.3,2.8,2.7,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6249,09/02/2017,0.6,2.2,0.0,1.6,1.8,-37.91,-51.57,-302.84,2.1,4.05,1.8,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6250,10/02/2017,0.2,0.4,0.0,1.6,1.0,-37.91,-51.57,-302.84,5.1,4.85,4.25,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6251,11/02/2017,0.0,0.0,0.0,0.2,0.0,-37.92,-51.58,-302.84,6.55,5.05,4.85,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6252,12/02/2017,0.0,0.0,0.0,0.2,0.0,-37.93,-51.58,-302.84,7.85,7.9,6.35,-0.356153061,-2.61030676,-4.906483418,-22.83053571
6253,13/02/2017,0.0,0.0,0.0,0.0,0.0,-37.93,-51.59,-302.86,7.25,5.7,5.5,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6254,14/02/2017,0.0,0.0,0.0,0.2,0.0,-37.94,-51.59,-302.86,5.45,4.7,4.45,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6255,15/02/2017,0.0,0.0,0.0,0.0,0.0,-37.95,-51.6,-302.87,6.6,4.15,5.15,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6256,16/02/2017,0.0,0.0,0.0,0.0,0.0,-37.95,-51.6,-302.92,8.05,5.75,5.55,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6257,17/02/2017,0.0,0.0,0.0,0.2,0.0,-37.95,-51.6,-303.01,7.8,7.05,6.4,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6258,18/02/2017,8.0,5.6,3.8,4.2,5.2,-37.96,-51.6,-303.1,4.6,5.6,4.35,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6259,19/02/2017,0.0,0.0,0.0,0.0,0.4,-37.96,-51.61,-303.12,4.2,3.45,3.7,-0.356153061,-2.61030676,-4.906483418,-22.83053571
6260,20/02/2017,0.0,0.0,0.0,0.0,0.0,-37.96,-51.61,-303.16,4.1,2.5,2.6,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6261,21/02/2017,0.0,0.0,0.0,0.4,0.6,-37.97,-51.61,-303.2,5.95,4.0,4.3,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6262,22/02/2017,0.0,0.0,0.0,0.0,0.0,-37.97,-51.61,-303.24,4.75,3.55,2.7,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6263,23/02/2017,0.0,0.4,0.6,0.8,0.0,-37.98,-51.62,-303.29,7.5,7.5,5.9,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6264,24/02/2017,0.4,1.8,2.8,2.6,0.4,-37.98,-51.62,-303.38,7.25,7.45,6.95,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6265,25/02/2017,12.4,17.8,15.2,18.2,17.8,-37.98,-51.62,-303.41,4.65,5.35,4.25,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6266,26/02/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.62,-303.39,7.2,5.9,6.05,-0.356153061,-2.61030676,-4.906483418,-22.83053571
6267,27/02/2017,0.0,0.0,0.0,0.2,0.0,-38.114999999999995,-51.63,-303.43,7.85,6.0,6.25,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6268,28/02/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.63,-303.52,6.45,6.9,6.25,-0.374897959,-2.747691327,-5.164719388,-24.03214286
6269,01/03/2017,8.4,12.3,6.8,10.4,5.8,-38.114999999999995,-51.63,-303.55,6.5,7.0,5.95,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6270,02/03/2017,0.0,0.0,0.0,0.0,0.4,-38.114999999999995,-51.64,-303.52,6.95,6.45,5.6,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6271,03/03/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.64,-303.55,7.8,8.05,6.55,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6272,04/03/2017,0.0,0.0,0.0,0.2,0.2,-38.114999999999995,-51.64,-303.65,6.45,6.8,6.45,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6273,05/03/2017,23.2,23.0,23.4,31.0,32.4,-38.114999999999995,-51.64,-303.68,4.85,5.2,4.5,-0.328792924,-2.285031738,-4.358265869,-20.46932674
6274,06/03/2017,5.2,3.6,3.2,4.6,10.6,-38.114999999999995,-51.63,-303.73,7.6,7.1,6.9,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6275,07/03/2017,20.4,36.9,25.8,43.4,4.6,-38.114999999999995,-51.63,-303.82,5.6,6.35,5.7,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6276,08/03/2017,0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.63,-303.73,5.85,6.4,5.85,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6277,09/03/2017,0.0,0.0,0.0,0.0,6.8,-38.114999999999995,-51.64,-303.73,10.55,8.65,10.35,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6278,10/03/2017,0.0,0.0,0.0,0.0,8.2,-38.114999999999995,-51.64,-303.78,10.25,10.55,10.3,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6279,11/03/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.64,-303.8,6.4,5.9,6.2,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6280,12/03/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.64,-303.85,8.45,6.25,6.95,-0.328792924,-2.285031738,-4.358265869,-20.46932674
6281,13/03/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.65,-303.84,6.7,5.85,5.6,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6282,14/03/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.66,-303.81,7.75,6.35,6.3,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6283,15/03/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.66,-303.84,9.4,8.15,7.8,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6284,16/03/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.66,-303.9,9.95,9.05,9.15,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6285,17/03/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-303.96,10.95,9.3,9.6,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6286,18/03/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.67,-304.02,11.0,7.5,8.35,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6287,19/03/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.68,-304.07,9.9,11.15,8.45,-0.328792924,-2.285031738,-4.358265869,-20.46932674
6288,20/03/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.68,-304.1,9.85,8.15,8.3,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6289,21/03/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.68,-304.15,11.5,10.2,9.8,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6290,22/03/2017,0.0,0.0,0.0,0.2,0.0,-38.114999999999995,-51.69,-304.17,9.85,7.6,7.7,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6291,23/03/2017,0.0,0.2,0.2,0.2,0.2,-38.114999999999995,-51.69,-304.16,10.4,9.35,8.9,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6292,24/03/2017,0.0,0.0,0.0,0.4,0.0,-38.114999999999995,-51.69,-304.16,13.05,11.3,11.45,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6293,25/03/2017,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.7,-304.2,13.15,11.15,11.05,-0.346097815,-2.405296566,-4.587648283,-21.54665973
6294,26/03/2017,7.2,3.2,6.8,2.4,4.4,-38.114999999999995,-51.7,-304.25,7.65,7.35,7.45,-0.328792924,-2.285031738,-4.358265869,-20.46932674
6295,27/03/2017,0.8,0.0,0.6,0.0,0.2,-38.114999999999995,-51.7,-304.28,5.5,4.35,5.2,-0.346097815,-2.405296566,-4.587648283,-21.54665973
